task,method,variant_id,lm_window_length,metric,score,graph_density,density_basis,sampled_sentences,distinct_partitions,total_partitions,total_edges,average_sentence_partitions,average_distinct_ngrams_per_sentence,included_in_plot,metric_status,corpus_filename,resolved_corpus_file
ner,lm-rank,v13,3,f_score,0.501478619243,0.0325855578802,task partition corpus,10000,28891,358663,13598947,35.8663,32.7165,True,current,resources/text//ner/-1289888530.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-1289888530.txt
ner,lm-rank,v14,3,f_score,0.491423798084,0.0304266641227,task partition corpus,10000,33979,407149,17564377,40.7149,36.2185,True,current,resources/text//ner/-1711814143.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-1711814143.txt
ner,lm-rank,v15,3,f_score,0.506898448336,0.029686162476,task partition corpus,10000,34297,405909,17459173,40.5909,36.1469,True,current,resources/text//ner/-1379676112.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-1379676112.txt
ner,lm-rank,v16,3,f_score,0.515853799628,0.0299379962407,task partition corpus,10000,34181,406253,17488379,40.6253,36.1697,True,current,resources/text//ner/2057638281.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/2057638281.txt
ner,lm-rank,v17,3,f_score,0.491709780631,0.0300576679245,task partition corpus,10000,34099,406089,17474141,40.6089,36.1588,True,current,resources/text//ner/1730908115.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1730908115.txt
ner,lm-rank,v18,3,f_score,0.488015491643,0.0293704361734,task partition corpus,10000,34525,406449,17503915,40.6449,36.1872,True,current,resources/text//ner/-533848757.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-533848757.txt
ner,lm-rank,v19,3,f_score,0.486724800581,0.0294004907305,task partition corpus,10000,34514,406527,17510663,40.6527,36.1914,True,current,resources/text//ner/-1391501660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-1391501660.txt
ner,lm-rank,v20,3,f_score,0.478385790616,0.0293986415337,task partition corpus,10000,34513,406503,17508547,40.6503,36.1908,True,current,resources/text//ner/-1718231826.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-1718231826.txt
ner,lm-rank,v21,3,f_score,0.476779146141,0.029376498436,task partition corpus,10000,34534,406595,17516657,40.6595,36.1991,True,current,resources/text//ner/-140896484.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-140896484.txt
ner,lm-rank,v22,3,f_score,0.488815321129,0.0293376275212,task partition corpus,10000,34534,406327,17493479,40.6327,36.1849,True,current,resources/text//ner/191241547.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/191241547.txt
ner,lm-rank,v23,3,f_score,0.47768800477,0.029341341243,task partition corpus,10000,34536,406376,17497720,40.6376,36.1879,True,current,resources/text//ner/-666411356.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-666411356.txt
ner,lm-rank,v24,3,f_score,0.482751571787,0.0293341603275,task partition corpus,10000,34539,406361,17496477,40.6361,36.1868,True,current,resources/text//ner/-993141522.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-993141522.txt
ner,lm-rank,v25,3,f_score,0.491258707796,0.029389237326,task partition corpus,10000,34499,406283,17488749,40.6283,36.1825,True,current,resources/text//ner/452597532.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/452597532.txt
ner,lm-rank,v26,3,f_score,0.498209212856,0.0293514345275,task partition corpus,10000,34498,406011,17465241,40.6011,36.1678,True,current,resources/text//ner/784735563.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/784735563.txt
ner,lm-rank,v27,3,f_score,0.517694458776,0.0293574546842,task partition corpus,10000,34499,406064,17469836,40.6064,36.1711,True,current,resources/text//ner/-72917340.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-72917340.txt
ner,lm-rank,v28,3,f_score,0.502093585395,0.0293515928335,task partition corpus,10000,34501,406047,17468373,40.6047,36.17,True,current,resources/text//ner/-399647506.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/-399647506.txt
ner,lm-skip,v1,2,f_score,0.664318780156,0.025761693604,task partition corpus,10000,29254,323297,11023007,32.3297,29.9152,True,current,resources/text//ner/249470410.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249470410.txt
ner,lm-skip,v2,2,f_score,0.565077130761,0.09717623322,task partition corpus,10000,22867,490942,25405600,49.0942,43.264,True,current,resources/text//ner/249471096.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249471096.txt
ner,lm-skip,v3,2,f_score,0.524024298217,0.117256836501,task partition corpus,10000,22754,536122,30353208,53.6122,44.6892,True,current,resources/text//ner/249471782.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249471782.txt
ner,lm-skip,v4,3,f_score,0.658626980993,0.025761693604,task partition corpus,10000,29254,323297,11023007,32.3297,29.9152,True,current,resources/text//ner/249472867.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249472867.txt
ner,lm-skip,v5,3,f_score,0.584255376006,0.09717623322,task partition corpus,10000,22867,490942,25405600,49.0942,43.264,True,current,resources/text//ner/249473553.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249473553.txt
ner,lm-skip,v6,3,f_score,0.537100290461,0.117256836501,task partition corpus,10000,22754,536122,30353208,53.6122,44.6892,True,current,resources/text//ner/249474239.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249474239.txt
ner,lm-skip,v7,4,f_score,0.66986246136,0.025761693604,task partition corpus,10000,29254,323297,11023007,32.3297,29.9152,True,current,resources/text//ner/249475324.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249475324.txt
ner,lm-skip,v8,4,f_score,0.573470612969,0.09717623322,task partition corpus,10000,22867,490942,25405600,49.0942,43.264,True,current,resources/text//ner/249476010.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249476010.txt
ner,lm-skip,v9,4,f_score,0.542218730428,0.117256836501,task partition corpus,10000,22754,536122,30353208,53.6122,44.6892,True,current,resources/text//ner/249476696.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249476696.txt
ner,lm-subword,v1,2,f_score,0.591842782176,0.00726988401306,task partition corpus,10000,47247,274519,8114033,27.4519,25.4695,True,current,resources/text//ner/74555517.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74555517.txt
ner,lm-subword,v2,2,f_score,0.571039239604,0.0231575152657,task partition corpus,10000,39608,411221,18164223,41.1221,37.176,True,current,resources/text//ner/74556203.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74556203.txt
ner,lm-subword,v3,2,f_score,0.520242466144,0.0259964913219,task partition corpus,10000,40578,447719,21402047,44.7719,39.5421,True,current,resources/text//ner/74556889.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74556889.txt
ner,lm-subword,v4,3,f_score,0.533782056479,0.0120942456223,task partition corpus,10000,43993,323835,11703239,32.3835,28.5998,True,current,resources/text//ner/74557974.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74557974.txt
ner,lm-subword,v5,3,f_score,0.559434754548,0.0230775752488,task partition corpus,10000,39731,411778,18214122,41.1778,37.1812,True,current,resources/text//ner/74558660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74558660.txt
ner,lm-subword,v6,3,f_score,0.557017063095,0.0260346103326,task partition corpus,10000,40582,448151,21437655,44.8151,39.5627,True,current,resources/text//ner/74559346.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74559346.txt
ner,lm-subword,v7,4,f_score,0.545935691499,0.0120942456223,task partition corpus,10000,43993,323835,11703239,32.3835,28.5998,True,current,resources/text//ner/74560431.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74560431.txt
ner,lm-subword,v8,4,f_score,0.560875006391,0.0225879781278,task partition corpus,10000,40073,410893,18135947,41.0893,37.1323,True,current,resources/text//ner/74561117.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74561117.txt
ner,lm-subword,v9,4,f_score,0.532700465551,0.0262711585351,task partition corpus,10000,40395,448044,21433530,44.8044,39.5729,True,current,resources/text//ner/74561803.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/74561803.txt
ner,lm-subword,v10,3,f_score,0.561357150244,0.0230463623279,task partition corpus,10000,39687,411069,18149221,41.1069,37.1619,True,current,resources/text//ner/113265181.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/113265181.txt
ner,lm-subword,v11,3,f_score,0.552080256486,0.0231241658663,task partition corpus,10000,39679,411665,18203151,41.1665,37.2024,True,current,resources/text//ner/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/117382896.txt
ner,lm-subword,v12,3,f_score,0.571701686345,0.0229660108409,task partition corpus,10000,39802,411561,18190911,41.1561,37.2014,True,current,resources/text//ner/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/125618326.txt
ner,lm-syllable,v1,2,f_score,0.675506713064,0.00500620840226,task partition corpus,10000,49523,240516,6138808,24.0516,22.4175,True,current,resources/text//ner/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312390923.txt
ner,lm-syllable,v2,2,f_score,0.540800659747,0.0313440754306,task partition corpus,10000,31151,378945,15207419,37.8945,34.6961,True,current,resources/text//ner/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312391609.txt
ner,lm-syllable,v3,2,f_score,0.554074479444,0.0478545462112,task partition corpus,10000,27993,420966,18748934,42.0966,38.0475,True,current,resources/text//ner/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312392295.txt
ner,lm-syllable,v4,3,f_score,0.679995392641,0.00500620840226,task partition corpus,10000,49523,240516,6138808,24.0516,22.4175,True,current,resources/text//ner/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312393380.txt
ner,lm-syllable,v5,3,f_score,0.531074996221,0.0314107541918,task partition corpus,10000,31124,379021,15213363,37.9021,34.7007,True,current,resources/text//ner/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312394066.txt
ner,lm-syllable,v6,3,f_score,0.557448721463,0.0479252804799,task partition corpus,10000,27979,421072,18757870,42.1072,38.0554,True,current,resources/text//ner/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312394752.txt
ner,lm-syllable,v7,4,f_score,0.682858516552,0.00500620840226,task partition corpus,10000,49523,240516,6138808,24.0516,22.4175,True,current,resources/text//ner/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312395837.txt
ner,lm-syllable,v8,4,f_score,0.536667476637,0.0314010905801,task partition corpus,10000,31130,379037,15214547,37.9037,34.7033,True,current,resources/text//ner/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312396523.txt
ner,lm-syllable,v9,4,f_score,0.549904938564,0.0479219703724,task partition corpus,10000,27982,421103,18760597,42.1103,38.0582,True,current,resources/text//ner/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312397209.txt
ner,lm-word,v1,10,f_score,0.126547199986,0.00368888049578,task partition corpus,10000,53289,222075,5237591,22.2075,20.6655,True,current,resources/text//ner/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249640291.txt
pos,frequent-ngram,v1,2,f_score,0.477612098845,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175838085.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175838085.txt
pos,frequent-ngram,v2,2,f_score,0.481695088984,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175838771.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175838771.txt
pos,frequent-ngram,v3,2,f_score,0.462311014517,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175839457.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175839457.txt
pos,frequent-ngram,v4,3,f_score,0.473342906409,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175840542.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175840542.txt
pos,frequent-ngram,v5,3,f_score,0.477751271798,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175841228.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175841228.txt
pos,frequent-ngram,v6,3,f_score,0.462524339047,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175841914.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175841914.txt
pos,frequent-ngram,v7,4,f_score,0.473224762494,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175842999.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175842999.txt
pos,frequent-ngram,v8,4,f_score,0.46045343375,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175843685.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175843685.txt
pos,frequent-ngram,v9,4,f_score,0.471494022881,0.00477536658915,task partition corpus,10000,35617,159474,3028860,15.9474,15.084,True,current,resources/text//pos/175844371.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175844371.txt
pos,lm-lemma,v1,2,f_score,0.627157704201,0.022002068395,task partition corpus,10000,22933,221027,5785439,22.1027,20.3928,True,current,resources/text//pos/-1392569637.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392569637.txt
pos,lm-lemma,v2,2,f_score,0.62796583431,0.022002068395,task partition corpus,10000,22933,221027,5785439,22.1027,20.3928,True,current,resources/text//pos/-1392568951.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392568951.txt
pos,lm-lemma,v3,2,f_score,0.634811551875,0.022002068395,task partition corpus,10000,22933,221027,5785439,22.1027,20.3928,True,current,resources/text//pos/-1392568265.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392568265.txt
pos,lm-lemma,v4,3,f_score,0.623650448134,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1392567180.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392567180.txt
pos,lm-lemma,v5,3,f_score,0.614352667601,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1392566494.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392566494.txt
pos,lm-lemma,v6,3,f_score,0.61872710465,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1392565808.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392565808.txt
pos,lm-lemma,v7,4,f_score,0.630792918673,0.0218876380947,task partition corpus,10000,22929,220272,5753342,22.0272,20.3707,True,current,resources/text//pos/-1392564723.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392564723.txt
pos,lm-lemma,v8,4,f_score,0.645612056817,0.0218876380947,task partition corpus,10000,22929,220272,5753342,22.0272,20.3707,True,current,resources/text//pos/-1392564037.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392564037.txt
pos,lm-lemma,v9,4,f_score,0.616656603597,0.0218876380947,task partition corpus,10000,22929,220272,5753342,22.0272,20.3707,True,current,resources/text//pos/-1392563351.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1392563351.txt
pos,lm-lemma,v10,3,f_score,0.621752456097,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-2079644288.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-2079644288.txt
pos,lm-lemma,v11,3,f_score,0.627610908089,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1747506257.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1747506257.txt
pos,lm-lemma,v12,3,f_score,0.62207732245,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1689808136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1689808136.txt
pos,lm-lemma,v13,3,f_score,0.621366946834,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1363077970.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1363077970.txt
pos,lm-lemma,v14,3,f_score,0.617064423602,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/941152357.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/941152357.txt
pos,lm-lemma,v15,3,f_score,0.618802637214,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1273290388.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1273290388.txt
pos,lm-lemma,v16,3,f_score,0.634760901784,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/415637485.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/415637485.txt
pos,lm-lemma,v17,3,f_score,0.635365215101,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/88907319.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/88907319.txt
pos,lm-lemma,v18,3,f_score,0.614235593855,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/2119117743.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/2119117743.txt
pos,lm-lemma,v19,3,f_score,0.626998478388,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1261464840.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1261464840.txt
pos,lm-lemma,v20,3,f_score,0.625807333129,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/934734674.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/934734674.txt
pos,lm-lemma,v21,3,f_score,0.622749591213,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1782897280.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1782897280.txt
pos,lm-lemma,v22,3,f_score,0.631395523924,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1450759249.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1450759249.txt
pos,lm-lemma,v23,3,f_score,0.630219428366,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1986555144.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1986555144.txt
pos,lm-lemma,v24,3,f_score,0.623449717906,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/1659824978.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1659824978.txt
pos,lm-lemma,v25,3,f_score,0.621703352085,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1189403264.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1189403264.txt
pos,lm-lemma,v26,3,f_score,0.630274540679,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-857265233.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-857265233.txt
pos,lm-lemma,v27,3,f_score,0.623565057377,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-1714918136.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1714918136.txt
pos,lm-lemma,v28,3,f_score,0.629393979201,0.0219427518836,task partition corpus,10000,22928,220616,5767326,22.0616,20.3724,True,current,resources/text//pos/-2041648302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-2041648302.txt
pos,lm-rank,v1,2,f_score,0.625917297739,0.0740649901427,task partition corpus,10000,15464,273564,8855204,27.3564,25.2994,True,current,resources/text//pos/249431159.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249431159.txt
pos,lm-rank,v2,2,f_score,0.558885953104,0.0536683877012,task partition corpus,10000,20478,308075,11252329,30.8075,28.058,True,current,resources/text//pos/249431845.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249431845.txt
pos,lm-rank,v3,2,f_score,0.580311941796,0.0386803116147,task partition corpus,10000,24027,306610,11164544,30.661,28.1005,True,current,resources/text//pos/249432531.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249432531.txt
pos,lm-rank,v4,3,f_score,0.620503946055,0.0766999310667,task partition corpus,10000,15493,278715,9204665,27.8715,25.6399,True,current,resources/text//pos/249433616.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249433616.txt
pos,lm-rank,v5,3,f_score,0.576451657846,0.058350370082,task partition corpus,10000,20472,320758,12226804,32.0758,28.7444,True,current,resources/text//pos/249434302.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249434302.txt
pos,lm-rank,v6,3,f_score,0.563856108797,0.0416224041755,task partition corpus,10000,24161,319394,12148118,31.9394,28.7298,True,current,resources/text//pos/249434988.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249434988.txt
pos,lm-rank,v7,4,f_score,0.610426200989,0.0766999310667,task partition corpus,10000,15493,278715,9204665,27.8715,25.6399,True,current,resources/text//pos/249436073.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249436073.txt
pos,lm-rank,v8,4,f_score,0.58628246785,0.0585018207077,task partition corpus,10000,21145,331104,13077786,33.1104,28.779,True,current,resources/text//pos/249436759.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249436759.txt
pos,lm-rank,v9,4,f_score,0.572337337413,0.0404449495894,task partition corpus,10000,25201,327856,12842590,32.7856,28.4137,True,current,resources/text//pos/249437445.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/249437445.txt
pos,lm-rank,v10,3,f_score,0.549461340394,0.0766999310667,task partition corpus,10000,15493,278715,9204665,27.8715,25.6399,True,current,resources/text//pos/-437643492.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-437643492.txt
pos,lm-rank,v11,3,f_score,0.555681385536,0.0758447603508,task partition corpus,10000,15456,276573,9058613,27.6573,25.4903,True,current,resources/text//pos/-105505461.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-105505461.txt
pos,lm-rank,v12,3,f_score,0.566907891418,0.0760633199303,task partition corpus,10000,15475,277287,9107067,27.7287,25.5454,True,current,resources/text//pos/-963158364.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-963158364.txt
pos,lm-rank,v13,3,f_score,0.537113461547,0.0759629572215,task partition corpus,10000,15469,277007,9087999,27.7007,25.5235,True,current,resources/text//pos/-1289888530.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1289888530.txt
pos,lm-rank,v14,3,f_score,0.57751722434,0.0611951085939,task partition corpus,10000,20023,321263,12266575,32.1263,28.7801,True,current,resources/text//pos/-1711814143.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1711814143.txt
pos,lm-rank,v15,3,f_score,0.585043817592,0.0589037982862,task partition corpus,10000,20333,319996,12175726,31.9996,28.6988,True,current,resources/text//pos/-1379676112.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1379676112.txt
pos,lm-rank,v16,3,f_score,0.591719585683,0.0596804763349,task partition corpus,10000,20221,320339,12200737,32.0339,28.7209,True,current,resources/text//pos/2057638281.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/2057638281.txt
pos,lm-rank,v17,3,f_score,0.593328278128,0.0600447908662,task partition corpus,10000,20158,320318,12198844,32.0318,28.7244,True,current,resources/text//pos/1730908115.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/1730908115.txt
pos,lm-rank,v18,3,f_score,0.571600883763,0.0581113822434,task partition corpus,10000,20496,320438,12205294,32.0438,28.7253,True,current,resources/text//pos/-533848757.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-533848757.txt
pos,lm-rank,v19,3,f_score,0.59117293645,0.058159987958,task partition corpus,10000,20493,320531,12211927,32.0531,28.7316,True,current,resources/text//pos/-1391501660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1391501660.txt
pos,lm-rank,v20,3,f_score,0.578677736953,0.0581963867476,task partition corpus,10000,20486,320519,12211223,32.0519,28.7303,True,current,resources/text//pos/-1718231826.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-1718231826.txt
pos,lm-rank,v21,3,f_score,0.577856224532,0.0580721582995,task partition corpus,10000,20505,320482,12207770,32.0482,28.7344,True,current,resources/text//pos/-140896484.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-140896484.txt
pos,lm-rank,v22,3,f_score,0.575048127814,0.057975080642,task partition corpus,10000,20515,320365,12199253,32.0365,28.7265,True,current,resources/text//pos/191241547.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/191241547.txt
pos,lm-rank,v23,3,f_score,0.581603722074,0.0580215856525,task partition corpus,10000,20510,320416,12203088,32.0416,28.731,True,current,resources/text//pos/-666411356.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-666411356.txt
pos,lm-rank,v24,3,f_score,0.572029928566,0.0580050754319,task partition corpus,10000,20512,320407,12201995,32.0407,28.7294,True,current,resources/text//pos/-993141522.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-993141522.txt
pos,lm-rank,v25,3,f_score,0.57682581829,0.057760624089,task partition corpus,10000,20530,320013,12171907,32.0013,28.7199,True,current,resources/text//pos/452597532.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/452597532.txt
pos,lm-rank,v26,3,f_score,0.585847758363,0.0577205773125,task partition corpus,10000,20532,319938,12165838,31.9938,28.7142,True,current,resources/text//pos/784735563.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/784735563.txt
pos,lm-rank,v27,3,f_score,0.565806566588,0.0577595584334,task partition corpus,10000,20528,319979,12169311,31.9979,28.7177,True,current,resources/text//pos/-72917340.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-72917340.txt
pos,lm-rank,v28,3,f_score,0.570471129418,0.0577389737444,task partition corpus,10000,20531,319970,12168530,31.997,28.7168,True,current,resources/text//pos/-399647506.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/-399647506.txt
