task,method,variant_id,lm_window_length,metric,score,average_distinct_ngrams_per_sentence,sampled_sentences,included_in_plot,metric_status,corpus_filename,resolved_corpus_file
ner,lm-subword,v11,3,f_score,0.552080256486,37.2024,10000,True,current,resources/text//ner/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/117382896.txt
ner,lm-subword,v12,3,f_score,0.571701686345,37.2014,10000,True,current,resources/text//ner/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/125618326.txt
ner,lm-syllable,v1,2,f_score,0.675506713064,22.4175,10000,True,current,resources/text//ner/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312390923.txt
ner,lm-syllable,v2,2,f_score,0.540800659747,34.6961,10000,True,current,resources/text//ner/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312391609.txt
ner,lm-syllable,v3,2,f_score,0.554074479444,38.0475,10000,True,current,resources/text//ner/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312392295.txt
ner,lm-syllable,v4,3,f_score,0.679995392641,22.4175,10000,True,current,resources/text//ner/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312393380.txt
ner,lm-syllable,v5,3,f_score,0.531074996221,34.7007,10000,True,current,resources/text//ner/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312394066.txt
ner,lm-syllable,v6,3,f_score,0.557448721463,38.0554,10000,True,current,resources/text//ner/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312394752.txt
ner,lm-syllable,v7,4,f_score,0.682858516552,22.4175,10000,True,current,resources/text//ner/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312395837.txt
ner,lm-syllable,v8,4,f_score,0.536667476637,34.7033,10000,True,current,resources/text//ner/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312396523.txt
ner,lm-syllable,v9,4,f_score,0.549904938564,38.0582,10000,True,current,resources/text//ner/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/1312397209.txt
ner,lm-word,v1,10,f_score,0.126547199986,20.6655,10000,True,current,resources/text//ner/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/ner/249640291.txt
pos,frequent-ngram,v1,2,f_score,0.477612098845,15.084,10000,True,current,resources/text//pos/175838085.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175838085.txt
pos,frequent-ngram,v2,2,f_score,0.481695088984,15.084,10000,True,current,resources/text//pos/175838771.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/pos/175838771.txt
